T_ms,i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6
4.346,0.12326817060786358,0.04956427420124117,-0.0773782262472859,-0.07726371325705883,0.1112864253428154,-0.018436578171091445,-0.014963749397578888,0.06392792498132409,0.07027348391085322,0.08913343576394667,0.005145361694537194,-0.04321871527171203
4.348,0.12826266985831136,0.05455864334040648,-0.08237210739629973,-0.08225794567291392,0.11877777396659801,-0.018436578171091445,-0.009969380258413584,0.05643637127257613,0.06527911477168792,0.08413776793250526,-0.00734056115337607,-0.045715899841294684
4.35,0.13745829101987816,0.05530973451327434,-0.08736598854531566,-0.0851083899293413,0.12412533443095398,-0.020661274381724083,-0.007096650102395952,0.04894481756382502,0.060284745632520516,0.07914210010106384,-0.017704845018144805,-0.04821308441087838
4.352,0.14744728952076955,0.05530973451327434,-0.0923598696943295,-0.08760550613726885,0.1291195668468091,-0.02315814087344403,-0.004599465532813299,0.04145326385507707,0.05529037649335521,0.07414643226962034,-0.027693583296475414,-0.050710268980461035
4.354,0.15743628802166512,0.05530973451327434,-0.09735375084334334,-0.09010262234519638,0.13411379926266415,-0.025655007365165027,-0.002102280963230647,0.03396171014632911,0.0502960073541899,0.06915076443817893,-0.03768232157480603,-0.053207453550043686
4.356,0.16667724503119186,0.05530973451327434,-0.10234763199235718,-0.09301658625079062,0.13910803167851923,-0.028151873856884974,0.000789807212704012,0.02725996365028516,0.045696541821376606,0.06415509660673752,-0.047276156246784634,-0.05530973451327434
4.358,0.17167174428163964,0.05530973451327434,-0.10734151314137311,-0.09801081866664571,0.14410226409437432,-0.03064874034860492,0.005784176351871413,0.02476277908070146,0.04319935725179291,0.059159428775296105,-0.05476770995553573,-0.05530973451327434
4.36,0.17666624353208535,0.05530973451327434,-0.11233539429038696,-0.1030050510825029,0.14909649651023152,-0.033145606840325914,0.010778545491036719,0.022265594511118807,0.040702172682210255,0.05416376094385259,-0.06225926366428369,-0.05530973451327434
4.362,0.18166074278253314,0.05530973451327434,-0.11732927543940079,-0.10799928349835798,0.15409072892608658,-0.035642473332045864,0.015772914630202025,0.019768409941536155,0.038204988112627604,0.04916809311241118,-0.06975081737303165,-0.05530973451327434
4.364,0.18665524203298092,0.05647508731241228,-0.12232315658841462,-0.11180649247038087,0.16027198478577387,-0.03687315634218289,0.018436578171091445,0.018436578171091445,0.03454245074390701,0.045131935354349194,-0.07724237108177961,-0.05530973451327434
4.366,0.1916497412834287,0.058972271881995976,-0.12731703773743056,-0.11430360867830841,0.1677633334095565,-0.03687315634218289,0.018436578171091445,0.018436578171091445,0.029548081604739602,0.04263410143862849,-0.08473392479053071,-0.05530973451327434
4.368,0.1966442405338765,0.061469456451578634,-0.1323109188864444,-0.11680072488623595,0.17525468203333913,-0.03687315634218289,0.018436578171091445,0.018436578171091445,0.0245537124655743,0.040136267522906735,-0.09222547849927867,-0.05530973451327434
4.37,0.20163873978432217,0.06396664102116129,-0.13730480003545825,-0.11929784109416454,0.18274603065712489,-0.03687315634218289,0.018436578171091445,0.018436578171091445,0.019559343326408993,0.03763843360718603,-0.09971703220802662,-0.05530973451327434
4.372,0.21046411818753405,0.06646382559074498,-0.14028650873382895,-0.12375215649208977,0.18828018009090983,-0.03890851670510198,0.018436578171091445,0.014564974187241592,0.018436578171091445,0.03687315634218289,-0.10140117994100295,-0.05530973451327434
4.374,0.22045311668842962,0.06896101016032764,-0.14278344930833692,-0.12874638890794485,0.19327441250676491,-0.041405383196821924,0.018436578171091445,0.009570605048076285,0.018436578171091445,0.03687315634218289,-0.10140117994100295,-0.05530973451327434
4.376,0.2304421151893252,0.07145819472991029,-0.14528038988284384,-0.13374062132379994,0.19826864492262,-0.04390224968854292,0.018436578171091445,0.00457623590891098,0.018436578171091445,0.03687315634218289,-0.10140117994100295,-0.05530973451327434
4.378,0.24024221432370962,0.07374631268436578,-0.14834674063458916,-0.13873485373965502,0.2032628773384751,-0.04639911618026287,0.018436578171091445,0.0,0.018436578171091445,0.03685761771751287,-0.10098304671074862,-0.05530973451327434
4.38,0.24773396319938132,0.07374631268436578,-0.15583756235810994,-0.1437290861555122,0.20825710975433226,-0.048895982671982814,0.018436578171091445,0.0,0.018436578171091445,0.03186194988607146,-0.09598867757158122,-0.05530973451327434
4.382,0.255225712075053,0.07374631268436578,-0.1633283840816307,-0.14872331857136728,0.21325134217018735,-0.05139284916370381,0.018436578171091445,0.0,0.018436578171091445,0.026866282054627953,-0.09099430843241592,-0.05530973451327434
4.384,0.2627174609507247,0.07374631268436578,-0.17081920580515458,-0.15371755098722237,0.21824557458604243,-0.05388971565542376,0.018436578171091445,0.0,0.018436578171091445,0.021870614223186542,-0.08599993929325062,-0.05530973451327434
4.386,0.27020920982639635,0.07472582849227993,-0.17725584922757315,-0.15871178340307746,0.22323980700189752,-0.05530973451327434,0.018436578171091445,-0.0009795158079141473,0.0174570623631773,0.01765576228141829,-0.0810055701540832,-0.05530973451327434
4.388,0.2777009587020649,0.07722301306186258,-0.18224973037658698,-0.16370601581893462,0.2282340394177547,-0.05530973451327434,0.018436578171091445,-0.0034767003774968,0.014959877793594645,0.015157928365697583,-0.0760112010149179,-0.05530973451327434
4.39,0.28519270757773657,0.07972019763144524,-0.18724361152560082,-0.1687002482347897,0.23322827183360978,-0.05530973451327434,0.018436578171091445,-0.005973884947079453,0.012462693224011992,0.01266009444997583,-0.0710168318757526,-0.05530973451327434
4.392,0.29268445645340824,0.08221738220102788,-0.19223749267461676,-0.1736944806506448,0.23822250424946487,-0.05530973451327434,0.018436578171091445,-0.008471069516662105,0.00996550865442934,0.010162260534255124,-0.0660224627365873,-0.05530973451327434
4.394,0.2984458871318743,0.0847145667706116,-0.1972313738236306,-0.1786887130664999,0.24498734688588553,-0.05715575902847987,0.018436578171091445,-0.010968254086245806,0.0074683240848456385,0.007664426618534418,-0.06102809359741989,-0.05530973451327434
4.396,0.30344038638232,0.08721175134019424,-0.20222525497264443,-0.18368294548235498,0.2524786955096681,-0.05965262552019982,0.018436578171091445,-0.013465438655828459,0.004971139515262986,0.005166592702813713,-0.05603372445825459,-0.05530973451327434
4.398,0.30843488563276783,0.0897089359097769,-0.20721913612165827,-0.18867717789821215,0.2599700441334539,-0.06214949201192082,0.018436578171091445,-0.015962623225411112,0.0024739549456803335,0.0026687587870919596,-0.05103935531908928,-0.05530973451327434
4.4,0.3134256068958851,0.09218289085545722,-0.21202064896755163,-0.1936277405552637,0.2673740532396295,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.00017092487137125394,-0.04606821580382629,-0.05530973451327434
4.402,0.31592285652110896,0.09218289085545722,-0.21202064896755163,-0.19612485676319125,0.269871169447557,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.043571031234242594,-0.05530973451327434
4.404,0.31842010614633287,0.09218289085545722,-0.21202064896755163,-0.19862197297111878,0.27236828565548454,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.04107384666465994,-0.05530973451327434
4.406,0.3209173557715557,0.09218289085545722,-0.21202064896755163,-0.20111908917904633,0.27486540186341213,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.038576662095077284,-0.05530973451327434
4.408,0.321865630591421,0.09218289085545722,-0.21288630633159591,-0.2028023598820059,0.2757348270614027,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.054516055696585033
4.41,0.3193683809661971,0.09218289085545722,-0.21538324690610283,-0.2028023598820059,0.2732377108534751,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.05201887112700238
4.412,0.31687113134097317,0.09218289085545722,-0.21788018748060975,-0.2028023598820059,0.27074059464554756,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.049521686557419724
4.414,0.3143738817157503,0.09218289085545722,-0.22037712805511667,-0.2028023598820059,0.26824347843762003,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.04702450198783707
4.416,0.3087862384544702,0.09061876284598198,-0.21960380747657005,-0.1980502961286055,0.2657463622296925,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.04609144542772861
4.418,0.3012944895787985,0.08812157827639933,-0.21710686690206313,-0.19055894750481972,0.2632492460217639,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.04609144542772861
4.42,0.29380274070312684,0.08562439370681668,-0.2146099263275562,-0.1830675988810371,0.26075212981383633,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.04609144542772861
4.422,0.2863109918274583,0.08312720913723298,-0.2121129857530493,-0.17557625025725448,0.2582550136059088,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,0.0,-0.03687315634218289,-0.04609144542772861
4.424,0.27650333671840965,0.07829544736538915,-0.20240223381151462,-0.1704390986307708,0.2486953064060844,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,-0.002148214860643188,-0.03687315634218289,-0.04842602262998979
4.426,0.2665143382175141,0.07330107822622385,-0.19241447151348273,-0.16544486621491572,0.23870684157437422,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,-0.004646048776363894,-0.03687315634218289,-0.05092320719957244
4.428,0.2565253397166185,0.06830670908705853,-0.18242670921545506,-0.16045063379905855,0.22871837674265988,-0.06452802359882005,0.018436578171091445,-0.018436578171091445,0.0,-0.007143882692085647,-0.03687315634218289,-0.0534203917691551
4.43,0.24653634121572296,0.06331233994789114,-0.1724389469174274,-0.15420188831212964,0.2181026553754128,-0.06313167172193342,0.018436578171091445,-0.018436578171091445,-0.0006078418254644606,-0.009218289085545723,-0.03687315634218289,-0.05530973451327434
4.432,0.23654734271483158,0.05831797080872583,-0.1624511846193997,-0.1442134234804195,0.20561707433577509,-0.058137938738493516,0.018436578171091445,-0.018436578171091445,-0.0031050263950471134,-0.009218289085545723,-0.03687315634218289,-0.05530973451327434
4.434,0.226558344213936,0.05332360166956052,-0.15246342232136784,-0.1342249586487093,0.19313149329613738,-0.05314420575505153,0.018436578171091445,-0.018436578171091445,-0.0056022109646297665,-0.009218289085545723,-0.03687315634218289,-0.05530973451327434
4.436,0.2165693457130404,0.04832923253039522,-0.14247566002334017,-0.12423649381699495,0.18064591225649443,-0.048150472771611635,0.018436578171091445,-0.018436578171091445,-0.00809939553421242,-0.009218289085545723,-0.03687315634218289,-0.05530973451327434
4.438,0.20250012089558975,0.043334863391227815,-0.1324878977253125,-0.11424802898528479,0.1695577634985591,-0.04462409260795017,0.018436578171091445,-0.018436578171091445,-0.007839998067295325,-0.009218289085545723,-0.03687315634218289,-0.05393144349502394
4.44,0.18501937351902983,0.03834049425206251,-0.1225001354272848,-0.10425956415357461,0.15956929866684896,-0.042127226116229176,0.018436578171091445,-0.018436578171091445,-0.005342813497712672,-0.009218289085545723,-0.03687315634218289,-0.05143425892544128
4.442,0.16753862614246257,0.03334612511289721,-0.11251237312925294,-0.09427109932186445,0.1495808338351388,-0.03963035962450923,0.018436578171091445,-0.018436578171091445,-0.00284562892813002,-0.009218289085545723,-0.03687315634218289,-0.04893707435585863
4.444,0.15005787876589533,0.028351755973729804,-0.10252461083122526,-0.08428263449015429,0.1395923690034286,-0.037133493132788235,0.018436578171091445,-0.018436578171091445,-0.00034844435854631915,-0.009218289085545723,-0.03687315634218289,-0.04643988978627493
4.446,0.13683870109772905,0.02765486725663717,-0.09253684853319759,-0.07862938571417571,0.12743629614384636,-0.034636626641068285,0.018436578171091445,-0.01628783796005511,0.0,-0.009218289085545723,-0.03472441613114656,-0.04394270521669228
4.448,0.12435245297160959,0.02765486725663717,-0.0825490862351699,-0.07363515329832063,0.11495071510420865,-0.03213976014934834,0.018436578171091445,-0.013790653390472458,0.0,-0.009218289085545723,-0.0322272315615639,-0.04144552064710963
4.45,0.11186620484549537,0.02765486725663717,-0.07256132393713803,-0.06864092088246554,0.10246513406457095,-0.029642893657627345,0.018436578171091445,-0.011293468820889807,0.0,-0.009218289085545723,-0.02973004699198125,-0.03894833607752697
4.452,0.09937995671937588,0.026810857588157933,-0.06355079261896521,-0.06232468576829606,0.09042022059103803,-0.027146027165907395,0.018858583005331064,-0.009218289085545723,0.0,-0.008973555746991355,-0.02723286242239755,-0.03687315634218289
4.454,0.08689370859325642,0.021816488448992626,-0.05855691146995137,-0.04983910472865836,0.08043175575932786,-0.02464916067418745,0.021355767574913715,-0.009218289085545723,0.0,-0.00647572183127065,-0.024735677852814896,-0.03687315634218289
4.456,0.07440746046713695,0.016822119309827323,-0.05356303032093753,-0.03735352368901541,0.0704432909276135,-0.02215229418246645,0.023852952144496366,-0.009218289085545723,0.0,-0.003977887915549945,-0.022238493283232245,-0.03687315634218289
4.458,0.06192121234102272,0.01182775017065992,-0.048569149171921594,-0.024867942649377698,0.06045482609590334,-0.019655427690746505,0.02635013671408007,-0.009218289085545723,0.0,-0.0014800539998281912,-0.019741308713648546,-0.03687315634218289
4.46,0.051784872334251685,0.008025835058520168,-0.04231717932049733,-0.017225734858821153,0.05167720457646346,-0.017158561199025507,0.02765486725663717,-0.008025835058520168,0.0011924540270255538,0.0,-0.01724412414406589,-0.03687315634218289
4.462,0.044293123458580004,0.005528650488937516,-0.034826357596976575,-0.014728618650893612,0.04418585595268083,-0.01466169470730556,0.02765486725663717,-0.005528650488937516,0.0036896385966082067,0.0,-0.01474693957448324,-0.03687315634218289
4.464,0.036801374582908324,0.003031465919354863,-0.027335535873455816,-0.01223150244296607,0.03669450732889821,-0.012164828215585613,0.02765486725663717,-0.003031465919354863,0.006186823166190859,0.0,-0.012249755004900586,-0.03687315634218289
4.466,0.02930962570723664,0.0005342813497711625,-0.019844714149935057,-0.00973438623503748,0.02920315870511244,-0.009667961723864617,0.02765486725663717,-0.0005342813497711625,0.00868400773577456,0.0,-0.009752570435316885,-0.03687315634218289
4.468,0.023763540306591124,-0.0019629032198114904,-0.014381454341304585,-0.0052562509686741535,0.023692829139765597,-0.0071710952321446695,0.02765486725663717,0.0,0.011181192305357213,0.0,-0.009218289085545723,-0.03687315634218289
4.47,0.018769041056143337,-0.004460087789394143,-0.009387573192290747,-0.0002620185528190695,0.018698596723910516,-0.004674228740424721,0.02765486725663717,0.0,0.013678376874939866,0.0,-0.009218289085545723,-0.03687315634218289
4.472,0.013774541805695548,-0.006957272358976796,-0.0043936920432769075,0.004732213863036014,0.01370436430805543,-0.0021773622487037255,0.02765486725663717,0.0,0.016175561444522518,0.0,-0.009218289085545723,-0.03687315634218289
4.474,0.00856091929009878,-0.009218289085545723,0.0006001891057369307,0.009472367682219459,0.00871013189219825,0.0,0.02765486725663717,0.00023616784301477403,0.018436578171091445,0.00013207830969620712,-0.00969062477157527,-0.03687315634218289
4.476,0.0010691704144302424,-0.009218289085545723,0.005594070254752865,0.011969483890147,0.003715899476343167,0.0,0.02765486725663717,0.002733352412597427,0.018436578171091445,0.005127746141137618,-0.014684993910740575,-0.03687315634218289
4.478,-0.006422578461241439,-0.009218289085545723,0.010587951403766704,0.014466600098074543,-0.0012783329395119165,0.0,0.02765486725663717,0.0052305369821800795,0.018436578171091445,0.010123413972579029,-0.019679363049905883,-0.03687315634218289
4.48,-0.013914327336913121,-0.009218289085545723,0.015581832552780542,0.016963716306002085,-0.0062725653553670005,0.0,0.02765486725663717,0.00772772155176378,0.018436578171091445,0.015119081804022536,-0.02467373218907328,-0.03687315634218289
4.482,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.010242543428383903,0.0,0.028661484292437877,0.010224906121346434,0.018436578171091445,0.018436578171091445,-0.0306747183640393,-0.03687315634218289
4.484,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.012739659636312493,0.0,0.031158668862020532,0.012722090690929087,0.018436578171091445,0.018436578171091445,-0.038166272072787256,-0.03687315634218289
4.486,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.015236775844240035,0.0,0.03365585343160318,0.015219275260511738,0.018436578171091445,0.018436578171091445,-0.04565782578153522,-0.03687315634218289
4.488,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.017733892052167577,0.0,0.03615303800118688,0.01771645983009544,0.018436578171091445,0.018436578171091445,-0.053149379490286315,-0.03687315634218289
4.49,-0.018436578171091445,-0.01099535531413237,0.018436578171091445,0.018436578171091445,-0.018436578171091445,0.0,0.03509609011359624,0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.060640933199034276,-0.03509609011359624
4.492,-0.018436578171091445,-0.013492539883715023,0.018436578171091445,0.018436578171091445,-0.018436578171091445,0.0,0.03259890554401359,0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.06813248690778223,-0.03259890554401359
4.494,-0.018436578171091445,-0.015989724453298722,0.018436578171091445,0.018436578171091445,-0.018436578171091445,0.0,0.03010172097442989,0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.07562404061653334,-0.03010172097442989
4.496,-0.018436578171091445,-0.018386247319301514,0.018436578171091445,0.018436578171091445,-0.01836908854384982,0.0,0.027554205553057307,0.018335916467511582,0.018436578171091445,0.018436578171091445,-0.08306526347349137,-0.027604536404847238
4.498,-0.018436578171091445,-0.015889062749718862,0.018436578171091445,0.018436578171091445,-0.015871972335922278,0.0,0.022559836413892,0.013341547328346278,0.018436578171091445,0.020821757057953992,-0.08805963261265667,-0.025107351835264583
4.5,-0.018436578171091445,-0.01339187818013621,0.018436578171091445,0.018436578171091445,-0.013374856127994737,0.0,0.017565467274726694,0.008347178189180973,0.018436578171091445,0.023319590973674698,-0.09305400175182198,-0.022610167265681932
4.502,-0.018436578171091445,-0.010894693610552508,0.018436578171091445,0.018436578171091445,-0.010877739920067195,0.0,0.012571098135559294,0.003352809050013571,0.018436578171091445,0.02581742488939645,-0.09804837089098938,-0.02011298269609823
4.504,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.008397509040969855,0.0,0.018436578171091445,0.02699447570815718,-0.10222195998557881,-0.018436578171091445
4.506,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.005900324471387203,0.0,0.018436578171091445,0.024496641792436474,-0.10471914455516147,-0.018436578171091445
4.508,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.0034031399018045498,0.0,0.018436578171091445,0.021998807876715768,-0.10721632912474412,-0.018436578171091445
4.51,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.0009059553322208491,0.0,0.018436578171091445,0.019500973960994015,-0.10971351369432782,-0.018436578171091445
4.512,-0.018436578171091445,-0.010809518322907526,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,-0.0015912292373618038,0.0,0.016845348933729642,0.018436578171091445,-0.11221069826391047,-0.018436578171091445
4.514,-0.018436578171091445,-0.013306702892490179,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,-0.0040884138069444565,0.0,0.014348164364146989,0.018436578171091445,-0.11470788283349313,-0.018436578171091445
4.516,-0.018436578171091445,-0.015803887462073878,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,-0.006585598376528157,0.0,0.011850979794563288,0.018436578171091445,-0.11720506740307683,-0.018436578171091445
4.518,-0.018436578171091445,-0.018301072031656533,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,-0.00908278294611081,0.0,0.009353795224980635,0.018436578171091445,-0.11970225197265948,-0.018436578171091445
4.52,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.011596305951282778,0.0,-0.009218289085545723,0.0,0.006856610655397982,0.018436578171091445,-0.12219943654224213,-0.018436578171091445
4.522,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.014093422159211368,0.0,-0.009218289085545723,0.0,0.004359426085815329,0.018436578171091445,-0.12469662111182479,-0.018436578171091445
4.524,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.018436578171091445,-0.01659053836713891,0.0,-0.009218289085545723,0.0,0.0018622415162316288,0.018436578171091445,-0.12719380568140848,-0.018436578171091445
4.526,-0.018436578171091445,-0.01780163511774042,0.017744052279855798,0.018436578171091445,-0.01778550176711644,0.0,-0.008583346032194699,-0.0012698861067020478,0.0,0.018436578171091445,-0.12778616109093807,-0.018436578171091445
4.528,-0.018436578171091445,-0.015304450548157768,0.01524711170534888,0.018436578171091445,-0.015288385559188896,0.0,-0.0060861614626120455,-0.006264255245867353,0.0,0.018436578171091445,-0.12279179195177277,-0.018436578171091445
4.53,-0.018436578171091445,-0.012807265978574067,0.012750171130841962,0.018436578171091445,-0.012791269351261354,0.0,-0.003588976893028345,-0.011258624385034754,0.0,0.018436578171091445,-0.11779742281260536,-0.018436578171091445
4.532,-0.018436578171091445,-0.010310081408991414,0.01025323055633504,0.018436578171091445,-0.010294153143332764,0.0,-0.0010917923234456924,-0.016252993524200062,0.0,0.018436578171091445,-0.11280305367344005,-0.018436578171091445
4.534,-0.018436578171091445,-0.010623681331682682,0.010680288189264371,0.019857830321231944,-0.009218289085545723,0.0,0.0014053922461369605,-0.018436578171091445,-0.0014053922461369605,0.017181834228979575,-0.10921407678041171,-0.021247362663365365
4.536,-0.018436578171091445,-0.013120865901265336,0.01317722876377129,0.022354946529159488,-0.009218289085545723,0.0,0.003902576815719613,-0.018436578171091445,-0.003902576815719613,0.014684000313258868,-0.10671689221082906,-0.02624173180253067
4.538,-0.018436578171091445,-0.015618050470849036,0.01567416933827821,0.024852062737087028,-0.009218289085545723,0.0,0.006399761385303314,-0.018436578171091445,-0.006399761385303314,0.012186166397538162,-0.10421970764124536,-0.031236100941698073
4.54,-0.018436578171091445,-0.01811523504043169,0.01817110991278513,0.027349178945014572,-0.009218289085545723,0.0,0.008896945954885967,-0.018436578171091445,-0.008896945954885967,0.009688332481816409,-0.1017225230716627,-0.03623047008086338
4.542,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.025463439360331176,-0.009218289085545723,0.0,0.009218289085545723,-0.02278826104893724,-0.01139413052446862,0.007190498566095703,-0.09704949706315716,-0.03687315634218289
4.544,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.02296632315240363,-0.009218289085545723,0.0,0.009218289085545723,-0.027782630188104642,-0.013891315094052321,0.004692664650374998,-0.09205512792398975,-0.03687315634218289
4.546,-0.018436578171091445,-0.018436578171091445,0.018436578171091445,0.02046920694447609,-0.009218289085545723,0.0,0.009218289085545723,-0.03277699932726995,-0.016388499663634974,0.0021948307346542923,-0.08706075878482444,-0.03687315634218289
4.548,-0.018436578171091445,-0.017987472108965265,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.009218289085545723,-0.03687315634218289,-0.018436578171091445,-0.0006060063621349222,-0.08251549570778532,-0.03687315634218289
4.55,-0.018436578171091445,-0.015490287539382612,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.009218289085545723,-0.03687315634218289,-0.018436578171091445,-0.005601674193576333,-0.08001831113820267,-0.03687315634218289
4.552,-0.018436578171091445,-0.01299310296979891,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.009218289085545723,-0.03687315634218289,-0.018436578171091445,-0.010597342025017744,-0.07752112656861897,-0.03687315634218289
4.554,-0.018436578171091445,-0.010495918400216258,0.018436578171091445,0.018436578171091445,-0.009218289085545723,0.0,0.009218289085545723,-0.03687315634218289,-0.018436578171091445,-0.01559300985646125,-0.07502394199903632,-0.03687315634218289
4.556,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.017201914990383056,-0.009218289085545723,0.0,0.009218289085545723,-0.03809271159709501,-0.018436578171091445,-0.018436578171091445,-0.07252675742945366,-0.03687315634218289
4.558,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.014704798782455515,-0.009218289085545723,0.0,0.009218289085545723,-0.04058989616667766,-0.018436578171091445,-0.018436578171091445,-0.070029572859871,-0.03687315634218289
4.56,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.012207682574527973,-0.009218289085545723,0.0,0.009218289085545723,-0.043087080736261364,-0.018436578171091445,-0.018436578171091445,-0.0675323882902873,-0.03687315634218289
4.562,-0.018436578171091445,-0.009218289085545723,0.018436578171091445,0.009710566366599383,-0.009218289085545723,0.0,0.009218289085545723,-0.045584265305844016,-0.018436578171091445,-0.018436578171091445,-0.06503520372070466,-0.03687315634218289
4.564,-0.01448480342376343,-0.007228284637847669,0.018436578171091445,0.007213450158671841,-0.009218289085545723,0.004118054687766038,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.020285674506835202,-0.062538019151122,-0.03687315634218289
4.566,-0.009490304173315643,-0.0047311000682639685,0.018436578171091445,0.004716333950744299,-0.009218289085545723,0.00911178767120803,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.022783508422555908,-0.060040834581538305,-0.03687315634218289
4.568,-0.004495804922867855,-0.0022339154986813154,0.018436578171091445,0.0022192177428167568,-0.009218289085545723,0.014105520654647926,0.009218289085545723,-0.04609144542772861,-0.018436578171091445,-0.025281342338276613,-0.057543650011955653,-0.03687315634218289
4.57,0.0,0.0005265381418026746,0.018436578171091445,0.0,-0.00894039062043389,0.018436578171091445,0.00948155815644706,-0.04609144542772861,-0.018436578171091445,-0.02753055825927597,-0.05530973451327434,-0.03687315634218289
4.572,0.0,0.00552090728096798,0.018436578171091445,0.0,-0.006443274412506347,0.018436578171091445,0.011978742726029713,-0.04609144542772861,-0.018436578171091445,-0.025032724343555263,-0.05530973451327434,-0.03687315634218289
4.574,0.0,0.010515276420135382,0.018436578171091445,0.0,-0.003946158204578806,0.018436578171091445,0.014475927295613414,-0.04609144542772861,-0.018436578171091445,-0.022534890427834558,-0.05530973451327434,-0.03687315634218289
4.576,0.0,0.015509645559300688,0.018436578171091445,0.0,-0.001449041996651264,0.018436578171091445,0.016973111865196067,-0.04609144542772861,-0.018436578171091445,-0.020037056512112805,-0.05530973451327434,-0.03687315634218289
4.578,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.01733606355625709,0.018436578171091445,-0.04609144542772861,-0.019470296434778718,-0.018436578171091445,-0.05530973451327434,-0.03687315634218289
4.58,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.014839197064537145,0.018436578171091445,-0.04609144542772861,-0.02196748100436242,-0.018436578171091445,-0.05530973451327434,-0.03687315634218289
4.582,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.012342330572816149,0.018436578171091445,-0.04609144542772861,-0.024464665573945072,-0.018436578171091445,-0.05530973451327434,-0.03687315634218289
4.584,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.009845464081096201,0.018436578171091445,-0.04609144542772861,-0.026961850143527727,-0.018436578171091445,-0.05530973451327434,-0.03687315634218289
4.586,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.009218289085545723,0.018436578171091445,-0.04609144542772861,-0.02765486725663717,-0.020106980323128937,-0.05530973451327434,-0.03687315634218289
4.588,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.009218289085545723,0.018436578171091445,-0.04609144542772861,-0.02765486725663717,-0.022604814238849642,-0.05530973451327434,-0.03687315634218289
4.59,0.0,0.018436578171091445,0.018436578171091445,0.0,0.0,0.009218289085545723,0.018436578171091445,-0.04609144542772861,-0.02765486725663717,-0.025102648154570348,-0.05530973451327434,-0.03687315634218289
